block,txIndex,logIndex,sender,amount0,amount1,sqrtPriceX96,liquidity,tick,fee
56720358,6,6,0x389ea62455975d38ee210be146a9262b768ddebf,173323995633563,-414024,3873468722726179962880000,11528023881998,-198529,100
56720469,11,23,0x389ea62455975d38ee210be146a9262b768ddebf,172129467648284,-411773,3876298407321992616214528,11528023881998,-198515,100
56720728,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-1000000000000,2393,3876281957747072459699459,11528023881998,-198515,100
56721340,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,876878194012,-2100,3876296383455660479928200,11528023881998,-198515,100
56721342,5,6,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,1670604090199,-4000,3876323867213947041574095,11528023881998,-198514,100
56722133,6,6,0x389ea62455975d38ee210be146a9262b768ddebf,-170336823962503,407410,3873523874155272301707264,11528023881998,-198529,100
56724087,5,5,0x389ea62455975d38ee210be146a9262b768ddebf,173486854409556,-415034,3876375970888701846749184,11528023881998,-198514,100
56724218,11,31,0x389ea62455975d38ee210be146a9262b768ddebf,167706099425020,-401787,3879137022991971354315533,11528549955965,-198500,100
56724224,53,216,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,341195987796636,-819200,3884782107264824390139975,11494586345489,-198471,100
56724247,33,89,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,184469298624727,-443900,3887841437612837062970741,11494586345489,-198455,100
56724382,6,4,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,240673,3886182556051431640605749,11494586345489,-198464,100
56724395,10,17,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246018862703927,-592593,3890266671841237832090573,11494586345489,-198443,100
56724435,16,37,0x389ea62455975d38ee210be146a9262b768ddebf,-165298371916922,398215,3887521911461027556360192,11494586345489,-198457,100
56725698,30,119,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,254887756456386,-614402,3891756337338660445130583,11494586345489,-198435,100
56725726,4,1,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,121976740776854,-294497,3893785990425528221111907,11494586345489,-198425,100
56725963,10,15,0x389ea62455975d38ee210be146a9262b768ddebf,173990649751726,-420609,3896684804327285339455488,11494586345489,-198410,100
56726116,47,206,0x389ea62455975d38ee210be146a9262b768ddebf,85372742620973,-206611,3898108756925653119751878,11494586345489,-198402,100
56726512,12,146,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-254214967826809,614658,3893872128336379650809205,11494586345489,-198424,100
56726735,7,6,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-330078146309,797,3893866633393686281045577,11494586345489,-198424,100
56726894,3,2,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,149330540489393,-360972,3896354432082354051902238,11494586345489,-198411,100
56727019,7,8,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-130000000000000,314207,3894188711424527834404005,11494586345489,-198422,100
56727044,31,89,0x389ea62455975d38ee210be146a9262b768ddebf,-183431105673288,442755,3891136953144193092419584,11494586345489,-198438,100
56727532,4,4,0x389ea62455975d38ee210be146a9262b768ddebf,165172519515515,-398733,3893885002324343357702144,11494586345489,-198424,100
56728243,4,2,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-11000000000000,26566,3893701888074580498877734,11494586345489,-198425,100
56728267,9,16,0x389ea62455975d38ee210be146a9262b768ddebf,-176003913039870,424735,3890774335511783146520576,11494586345489,-198440,100
56728510,7,17,0x389ea62455975d38ee210be146a9262b768ddebf,-192686433601712,464262,3887574338848570115883008,11494586345489,-198456,100
56729868,5,4,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,292572918981295,-705373,3892435738797909349043396,11494586345489,-198431,100
56732119,5,5,0x389ea62455975d38ee210be146a9262b768ddebf,174654173877122,-421922,3895343597242634542776320,11494586345489,-198417,100
56732290,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-10000000000000,24169,3895177004297159278703103,11494586345489,-198417,100
56732316,4,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-21889111080960,52898,3894812396875858281322628,11494586345489,-198419,100
56732736,8,10,0x389ea62455975d38ee210be146a9262b768ddebf,-165157712966718,398806,3892063560016865324433408,11494586345489,-198433,100
56732892,8,13,0x389ea62455975d38ee210be146a9262b768ddebf,175009605497935,-422700,3894976783166684490891264,11494586345489,-198418,100
56733170,5,3,0xa6563baa758a7c39960a339750c89663aadf9fd2,-15861288833024,38328,3894712601667490803410757,11494586345489,-198420,100
56733788,5,5,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-104647362202821,252744,3892970520226076549835005,11494586345489,-198429,100
56734903,3,1,0x389ea62455975d38ee210be146a9262b768ddebf,166279876108399,-401787,3895739614860782306468693,11494586345489,-198414,100
56735584,15,45,0x389ea62455975d38ee210be146a9262b768ddebf,150645163394027,-364502,3898251744604545862525248,11494586345489,-198402,100
56735714,14,127,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,253486041934970,-614400,3902486149389120032005001,11494586345489,-198380,100
56736565,13,42,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204938761395082,-497706,3905916318101513255642061,11494586345489,-198362,100
56736815,8,46,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,245987188734339,-598552,3910041507193675194735214,11494586345489,-198341,100
56737229,11,19,0x389ea62455975d38ee210be146a9262b768ddebf,-193105223761063,469887,3906802734190585991659520,11494586345489,-198358,100
56738266,7,10,0x389ea62455975d38ee210be146a9262b768ddebf,-163793713721747,397953,3904059778390804454703104,11494586345489,-198372,100
56738430,24,87,0x389ea62455975d38ee210be146a9262b768ddebf,-169020639368714,410067,3901233325429452334694400,11494586345489,-198386,100
56738723,11,22,0x389ea62455975d38ee210be146a9262b768ddebf,-202667203324406,490915,3897849607783592507736064,11494586345489,-198404,100
56740362,3,16,0x972655facb8df3cdf40395e4262f874f81674d46,157015841333841,-380340,3900470883225422983574397,11494586345489,-198390,100
56741939,4,1,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,245998918209754,-596912,3904584768371308125981043,11494586345489,-198369,100
56742673,37,114,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246018086956812,-598219,3908707662210963866122477,11494586345489,-198348,100
56742709,30,112,0xc3157b1c2473280fc0e0c5597a723a71cdb37e2d,359934492267296,-877498,3914755335911238748628989,11494586345489,-198317,100
56742710,21,35,0xa6563baa758a7c39960a339750c89663aadf9fd2,-18831081086976,45967,3914438501028577513950241,11494586345489,-198319,100
56742729,42,190,0xe3dabe42b2c1c9fbe339ba1aca6964889865660c,353637022379337,-864653,3920397652014396955064181,11494586345489,-198288,100
56742733,37,128,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,250632553232511,-614400,3924632068933783495611757,11494586345489,-198267,100
56742735,12,22,0xf2dd47982d673eff5f075ac9494effa775e2db2c,-93680202920949,229756,3923048437625788868665639,11494586345489,-198275,100
56742736,18,31,0xa6563baa758a7c39960a339750c89663aadf9fd2,-34697629237248,85051,3922462210542989907161219,11494586345489,-198278,100
56742745,29,103,0xe3dabe42b2c1c9fbe339ba1aca6964889865660c,384645766514169,-944459,3928971381226977469346321,11494586345489,-198245,100
56742750,15,32,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246011493173020,-605703,3933145363507355952599218,11496250518486,-198223,100
56742751,54,204,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,249011446019323,-614400,3937379167461473168880537,11496250518486,-198202,100
56742761,26,65,0x389ea62455975d38ee210be146a9262b768ddebf,-244764977867490,603812,3933217903272510909054976,11496250518486,-198223,100
56742791,16,41,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,248959723661693,-614295,3937450983096270536427336,11496250518486,-198201,100
56742798,12,66,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,248467445755352,-614400,3941684787050387752708655,11496250518486,-198180,100
56742804,37,83,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204242238470493,-506032,3945171832225044347630731,11496250518486,-198162,100
56742814,13,7,0xa6563baa758a7c39960a339750c89663aadf9fd2,-15763187556352,39079,3944902513216147156314192,11496250518486,-198164,100
56742818,7,5,0x389ea62455975d38ee210be146a9262b768ddebf,-177955090427057,440804,3941864643365315335421952,11496250518486,-198179,100
56742819,9,29,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,-101568240631982,251285,3940132869146845958948801,11496250518486,-198188,100
56742845,26,48,0x389ea62455975d38ee210be146a9262b768ddebf,-204830057442481,506090,3936645069093865898639360,11496250518486,-198206,100
56742861,10,10,0x389ea62455975d38ee210be146a9262b768ddebf,-186255938270662,459420,3933478900922658989277184,11496250518486,-198222,100
56742877,27,82,0x389ea62455975d38ee210be146a9262b768ddebf,-191589808660360,471806,3930227371635455484231680,11496250518486,-198238,100
56742883,14,48,0x389ea62455975d38ee210be146a9262b768ddebf,-194529019146505,478247,3926931043780191148048384,11494586345489,-198255,100
56742959,6,9,0x389ea62455975d38ee210be146a9262b768ddebf,148262291653057,-364502,3929443173523954704104939,11494586345489,-198242,100
56743013,53,252,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,249480289715623,-614400,3933677020032005830459962,11496250518486,-198221,100
56743149,4,1,0x389ea62455975d38ee210be146a9262b768ddebf,-170378229480039,419652,3930784923086800245751808,11496250518486,-198235,100
56743389,14,40,0x389ea62455975d38ee210be146a9262b768ddebf,-166869126611440,410410,3927956247389429024423936,11494586345489,-198250,100
56743435,29,88,0x389ea62455975d38ee210be146a9262b768ddebf,-195826507832689,480878,3924641718760151453794304,11494586345489,-198267,100
56743755,6,20,0x389ea62455975d38ee210be146a9262b768ddebf,-170400750729535,417782,3921762090667982337343488,11494586345489,-198281,100
56743773,11,20,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,143448819719351,-351733,3924186215054390940019801,11494586345489,-198269,100
56744005,7,7,0x389ea62455975d38ee210be146a9262b768ddebf,165712539112388,-406865,3926990304598130933366784,11494586345489,-198255,100
56744367,6,5,0x389ea62455975d38ee210be146a9262b768ddebf,-167631970750028,411490,3924154042478129059987456,11494586345489,-198269,100
56744478,8,17,0x389ea62455975d38ee210be146a9262b768ddebf,168115242318799,-412762,3926998771955003234975744,11494586345489,-198255,100
56744599,11,21,0x389ea62455975d38ee210be146a9262b768ddebf,-181569418285775,445678,3923926865336443909177344,11494586345489,-198270,100
56744928,6,6,0x389ea62455975d38ee210be146a9262b768ddebf,169486315712354,-416082,3926794479947669949120512,11494586345489,-198256,100
56745381,17,65,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,287061091248200,-706114,3931660694830120496886366,11496250518486,-198231,100
56745647,22,55,0x389ea62455975d38ee210be146a9262b768ddebf,-297310304474703,731143,3926621453230691642769408,11494586345489,-198257,100
56745896,12,61,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,37406956947261,-91907,3927254867103251804954883,11494586345489,-198253,100
56745919,9,17,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,249758232801826,-614400,3931489030660407540440692,11496250518486,-198232,100
56746051,3,2,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,99629023783126,-245455,3933180448909740950374513,11496250518486,-198223,100
56746598,10,16,0x389ea62455975d38ee210be146a9262b768ddebf,-168523577078965,414982,3930320532916833552957440,11496250518486,-198238,100
56746707,4,5,0x389ea62455975d38ee210be146a9262b768ddebf,-166325760548011,408978,3927501660723875149774848,11494586345489,-198252,100
56747419,4,4,0x389ea62455975d38ee210be146a9262b768ddebf,-184786696424018,453685,3924374565051036514385920,11494586345489,-198268,100
56747773,9,36,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,-46171010546147,113245,3923594002822253969875214,11494586345489,-198272,100
56747783,24,63,0x389ea62455975d38ee210be146a9262b768ddebf,-166697969244247,408492,3920778407035842584379392,11494586345489,-198286,100
56747787,14,45,0x389ea62455975d38ee210be146a9262b768ddebf,-221305860674573,541403,3917046699497611352604672,11494586345489,-198305,100
56747789,57,255,0x389ea62455975d38ee210be146a9262b768ddebf,-205687164787130,502270,3913584721378266715258880,11494586345489,-198323,100
56747789,62,282,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,124334621481224,-303570,3915676909517847322565071,11494586345489,-198312,100
56747791,41,141,0x389ea62455975d38ee210be146a9262b768ddebf,-206957259404574,505016,3912196007826401519468544,11494586345489,-198330,100
56747792,65,350,0x389ea62455975d38ee210be146a9262b768ddebf,-250593581991567,610297,3907989443164925859987456,11494586345489,-198352,100
56747793,16,51,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,164271684391953,-400000,3910746227526430179689979,11494586345489,-198338,100
56747795,41,154,0x389ea62455975d38ee210be146a9262b768ddebf,-209893674312007,510886,3907224862645076979875840,11494586345489,-198356,100
56747797,16,92,0x389ea62455975d38ee210be146a9262b768ddebf,-171533961555603,416835,3904351760281383852834816,11494586345489,-198370,100
56747798,20,39,0xe3dabe42b2c1c9fbe339ba1aca6964889865660c,-369454776031736,895712,3898177918178669392047185,11494586345489,-198402,100
56747799,15,38,0x389ea62455975d38ee210be146a9262b768ddebf,-169579025780697,410183,3895350669623976978808832,11494586345489,-198416,100
56747800,24,52,0x389ea62455975d38ee210be146a9262b768ddebf,213236060778522,-515984,3898906795569292335120384,11494586345489,-198398,100
56747802,39,235,0x389ea62455975d38ee210be146a9262b768ddebf,-324921949607303,785703,3893491218496005020319744,11494586345489,-198426,100
56747803,46,152,0x389ea62455975d38ee210be146a9262b768ddebf,-227372568409786,548519,3889710466585402745552896,11494586345489,-198445,100
56747804,56,260,0x389ea62455975d38ee210be146a9262b768ddebf,-177766799517590,428107,3886759670120885986000896,11494586345489,-198461,100
56747807,45,173,0x389ea62455975d38ee210be146a9262b768ddebf,235492894769365,-567381,3890670032131977168027648,11494586345489,-198441,100
56747811,15,87,0x389ea62455975d38ee210be146a9262b768ddebf,-226627074638416,545931,3886907120725728457392128,11494586345489,-198460,100
56747811,66,320,0x389ea62455975d38ee210be146a9262b768ddebf,-378351411972058,909076,3880641174734760300249088,11494586345489,-198492,100
56747812,14,86,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,255791403017968,-614400,3884875591654146840796664,11494586345489,-198470,100
56747812,46,185,0x389ea62455975d38ee210be146a9262b768ddebf,-331337024281088,795440,3879392944681354555241762,11528549955965,-198499,100
56747812,65,246,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,120771553025079,-289736,3881389729175450250300556,11494586345489,-198488,100
56747813,19,63,0x389ea62455975d38ee210be146a9262b768ddebf,-328807894949156,787962,3875968595903045998557916,11528023881998,-198516,100
56747813,48,158,0x6c440fe2425289bda3f924e5ab93cb7d6830d9cc,256408490956250,-614400,3880192973889802043999712,11494586345489,-198494,100
56747816,37,144,0x389ea62455975d38ee210be146a9262b768ddebf,223893099979139,-537584,3883897979904284738715648,11494586345489,-198475,100
56747817,40,122,0x389ea62455975d38ee210be146a9262b768ddebf,-176542108521531,423891,3880976245429376869466112,11494586345489,-198490,100
56747830,24,71,0x389ea62455975d38ee210be146a9262b768ddebf,212211090764934,-509715,3884489179890943849922560,11494586345489,-198472,100
56747833,24,82,0x389ea62455975d38ee210be146a9262b768ddebf,219578707464917,-528384,3888130778494121457745920,11494586345489,-198454,100
56747837,13,28,0xa6563baa758a7c39960a339750c89663aadf9fd2,-107530460889088,258828,3886346767370862047773385,11494586345489,-198463,100
56747839,7,28,0x389ea62455975d38ee210be146a9262b768ddebf,181530157460700,-437173,3889359742294105113231360,11494586345489,-198447,100
56747851,35,57,0x389ea62455975d38ee210be146a9262b768ddebf,199493330345775,-481216,3892676256413148422078464,11494586345489,-198430,100
56747874,13,19,0x389ea62455975d38ee210be146a9262b768ddebf,195423501398831,-472195,3895930599660255220596736,11494586345489,-198414,100
56747914,10,23,0x389ea62455975d38ee210be146a9262b768ddebf,170167586463474,-411814,3898768797087503076032512,11494586345489,-198399,100
56747915,19,16,0xf2dd47982d673eff5f075ac9494effa775e2db2c,-62000000000000,150082,3897734333892808489822967,11494586345489,-198404,100
56747954,12,18,0x389ea62455975d38ee210be146a9262b768ddebf,198251527840065,-480282,3901044400555046014550016,11494586345489,-198387,100
56747955,11,12,0xf2dd47982d673eff5f075ac9494effa775e2db2c,-90698944408003,219782,3899529517960468064870563,11494586345489,-198395,100
56747965,16,21,0x389ea62455975d38ee210be146a9262b768ddebf,167286310486920,-405584,3902324783666838225551360,11494586345489,-198381,100
56747975,30,112,0x389ea62455975d38ee210be146a9262b768ddebf,206736661394211,-502036,3905784785184324199645184,11494586345489,-198363,100
56747990,6,23,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,-124518607703976,302424,3903700281490900267061078,11494586345489,-198374,100
56748227,27,90,0x72901a86a8470cb55c97b450d76ca07da2179768,310695020436727,-755354,3908906148525074333408418,11494586345489,-198347,100
56748502,11,29,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,252242940745304,-614731,3913142841911362247301539,11494586345489,-198325,100
56748531,21,94,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,251562236929914,-614400,3917377258830748787849115,11494586345489,-198304,100
56748553,13,25,0x389ea62455975d38ee210be146a9262b768ddebf,-195670452655043,477912,3914083177363342205386752,11494586345489,-198321,100
56748560,7,25,0x972655facb8df3cdf40395e4262f874f81674d46,-59333041260032,144758,3913085409239816869182715,11494586345489,-198326,100
56748631,6,12,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-41809602286543,101961,3912382627735958128455669,11494586345489,-198329,100
56748858,18,64,0x389ea62455975d38ee210be146a9262b768ddebf,-176975518636567,431184,3909410623377438666653696,11494586345489,-198344,100
56748875,18,67,0x389ea62455975d38ee210be146a9262b768ddebf,-164480911531854,400155,3906652490332316721217536,11494586345489,-198359,100
56748888,18,55,0x389ea62455975d38ee210be146a9262b768ddebf,-171770178404723,417287,3903776276927935359746048,11494586345489,-198373,100
56748937,18,52,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,252857680133888,-614613,3908012160801516581228157,11494586345489,-198352,100
56748950,9,33,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204987173084182,-499236,3911452868376017883183658,11494586345489,-198334,100
